,process,t,T,Cf_N,G_Cf,V_N,CF_N
910,DoE1_R1,7.30171966496183,308.17422682316777,0.18030038459383363,359.6726325328567,2.1674384570308622,0.9763890764263683
911,DoE1_R1,7.309743532725524,308.174194757694,0.18052668329437796,359.6726325328567,2.169082182261666,0.9778366906547572
912,DoE1_R1,7.317767400489219,308.1741623544485,0.18075314763984018,359.6726325328567,2.1707284449470605,0.9792861213385508
913,DoE1_R1,7.325791268252913,308.17412962305343,0.1809797776302202,359.6726325328567,2.1723772490563,0.9807373698068619
914,DoE1_R1,7.333815136016607,308.17409657313056,0.18120657326551812,359.6726325328567,2.174028598558637,0.9821904373888038
915,DoE1_R1,7.341839003780302,308.174063214302,0.1814335345457338,359.6726325328567,2.175682497423328,0.9836453254134891
916,DoE1_R1,7.349862871543996,308.1740295561897,0.18166066147086735,359.6726325328567,2.177338949619625,0.9851020352100307
917,DoE1_R1,7.35788673930769,308.1739956084156,0.18188795404091868,359.6726325328567,2.1789979591167827,0.9865605681075418
918,DoE1_R1,7.365910607071385,308.1739613806019,0.1821154122558879,359.6726325328567,2.1806595298840556,0.9880209254351348
919,DoE1_R1,7.373934474835078,308.1739268823702,0.18234303611577493,359.6726325328567,2.182323665890698,0.9894831085219231
920,DoE1_R1,7.3819583425987725,308.17389212334285,0.1825708256205798,359.6726325328567,2.1839903711059625,0.9909471186970195
921,DoE1_R1,7.389982210362467,308.17385711314154,0.18279878077030248,359.6726325328567,2.185659649499105,0.9924129572895368
922,DoE1_R1,7.398006078126161,308.1738218613883,0.18302690156494303,359.6726325328567,2.187331505039379,0.993880625628588
923,DoE1_R1,7.4060299458898555,308.17378637770537,0.18325518800450138,359.6726325328567,2.1890059416960383,0.995350125043286
924,DoE1_R1,7.41405381365355,308.1737506717144,0.1834836400889776,359.6726325328567,2.1906829634383373,0.9968214568627437
925,DoE1_R1,7.422077681417244,308.1737147530376,0.18371225781837167,359.6726325328567,2.19236257423553,0.9982946224160743
926,DoE1_R1,7.430101549180939,308.1736786312967,0.1839410411926835,359.6726325328567,2.1940447780568704,0.9997696230323901
927,DoE1_R1,7.438125416944633,308.1736423161139,0.18416999021191321,359.6726325328567,2.195729578871613,1.0012464600408044
928,DoE1_R1,7.446149284708327,308.1736058171111,0.18439910487606076,359.6726325328567,2.197416980649011,1.0027251347704302
929,DoE1_R1,7.454173152472022,308.17356914391024,0.18462838518512614,359.6726325328567,2.1991069873583196,1.0042056485503803
930,DoE1_R1,7.462197020235716,308.17353230613327,0.1848578311391094,359.6726325328567,2.200799602968792,1.0056880027097677
931,DoE1_R1,7.47022088799941,308.1734953134024,0.1850874427380104,359.6726325328567,2.2024948314496835,1.0071721985777051
932,DoE1_R1,7.478244755763105,308.17345817533936,0.1853172199818293,359.6726325328567,2.204192676770247,1.0086582374833055
933,DoE1_R1,7.486268623526799,308.17342090156615,0.185547162870566,359.6726325328567,2.2058931428997366,1.010146120755682
934,DoE1_R1,7.494292491290493,308.1733835017049,0.1857772714042205,359.6726325328567,2.2075962338074073,1.0116358497239473
935,DoE1_R1,7.502316359054188,308.17334598537747,0.18600754558279292,359.6726325328567,2.2093019534625125,1.0131274257172145
936,DoE1_R1,7.510340226817882,308.17330836220594,0.1862379854062831,359.6726325328567,2.2110103058343062,1.0146208500645963
937,DoE1_R1,7.518364094581576,308.17327064181205,0.18646859087469114,359.6726325328567,2.2127212948920425,1.016116124095206
938,DoE1_R1,7.526387962345271,308.1732328338181,0.18669936198801707,359.6726325328567,2.214434924604977,1.0176132491381558
939,DoE1_R1,7.534411830108965,308.1731949478458,0.18693029874626077,359.6726325328567,2.2161511989423626,1.0191122265225594
940,DoE1_R1,7.542435697872659,308.17315699351724,0.18716140114942234,359.6726325328567,2.2178701218734527,1.0206130575775292
